special_terms,model,rank,similarity,case_id,judgment_summary
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,25,0.679154634475708,191525,임대차기간이 만료되기 6개월 전에 임대인에 대하여 임대차계약을 해지한다고 하면서 임대차보증금을 반환해 줄 것을 통지한 임차인의 의사표시에 임대차기간이 만료되는 경우를 위한 갱신거절의 의사표시 및 임차목적물이 양도되는 경우를 위한 임대차관계의 승계배제의 의사표시가 포함되어 있는지 여부와 그 후 그 의사표시가 철회되지 않았는지 여부에 대한 심리미진의 위법이 있다는 이유로 원심판결을 파기한 사례.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,26,0.6781567335128784,216659,"[1] 상가건물 임대차보호법(이하 ‘상가임대차법’이라고 한다) 제10조의8은 임대인이 차임연체를 이유로 계약을 해지할 수 있는 요건을 ‘차임연체액이 3기의 차임액에 달하는 때’라고 규정하였다. 반면 임대인이 임대차기간 만료를 앞두고 임차인의 계약갱신 요구를 거부할 수 있는 사유에 관해서는 ‘3기의 차임액에 해당하는 금액에 이르도록 차임을 연체한 사실이 있는 경우’라고 문언을 달리하여 규정하고 있다(상가임대차법 제10조 제1항 제1호). 그 취지는, 임대차계약 관계는 당사자 사이의 신뢰를 기초로 하므로, 종전 임대차기간에 차임을 3기분에 달하도록 연체한 사실이 있는 경우에까지 임차인의 일방적 의사에 의하여 계약관계가 연장되는 것을 허용하지 아니한다는 것이다. 위 규정들의 문언과 취지에 비추어 보면, 임대차기간 중 어느 때라도 차임이 3기분에 달하도록 연체된 사실이 있다면 임차인과의 계약관계 연장을 받아들여야 할 만큼의 신뢰가 깨어졌으므로 임대인은 계약갱신 요구를 거절할 수 있고, 반드시 임차인이 계약갱신요구권을 행사할 당시에 3기분에 이르는 차임이 연체되어 있어야 하는 것은 아니다. [2] 임차인이 계약종료 후에도 건물을 계속 사용하고 있고 임대인도 보증금을 반환하지 않은 채 거기에서 향후 임료 상당액을 공제하는 관계라면 부가가치세의 과세대상인 용역의 공급에 해당하므로, 차임에 대한 부가가치세 상당액을 임차인이 부담하기로 하는 약정이 있었다면, 특별한 사정이 없는 한 임대차계약 종료 후의 계속점유를 원인으로 지급되는 차임 상당 부당이득에 대한 부가가치세 상당액도 임차인이 부담하여야 한다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,27,0.6780129671096802,199772,"임차인의 보호를 위한 주택임대차보호법의 취지에 비추어 볼 때 우선변제권이 있는 임차인은 임차주택의 가액으로부터 다른 채권자보다 우선하여 보증금을 변제받음과 동시에 임차목적물을 명도할 수 있는 권리가 있으며, 따라서 주택임대차보호법 제3조의2 제2항에서 임차인은 임차주택을 양수인에게 인도하지 아니하면 경매 또는 공매시 임차주택의 환가대금에서 보증금을 수령할 수 없다고 한 것은 경매 또는 공매절차에서 임차인이 보증금을 수령하기 위하여는 임차주택을 명도한 증명을 하여야 한다는 것을 의미하는 것이고, 임차인의 주택명도의무가 보증금반환의무보다 선이행되어야 하는 것은 아니다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,28,0.6778373122215271,76414,주택의 매수인이 잔대금을 지급함에 있어 주택임대차보호법상의 대항력을 갖춘 임차인과 매도인간의 임대차계약 관계를 그대로 인수하고 확인하는 의미에서 동일자로 임차인에게 자기명의로 된 임대차계약서 및 전세보증금의 영수증을 작성 교부해 준 것이라면 이는 종전 임대차계약을 소멸시키고 새로운 임대차계약을 체결한 것이 아니라 종전 임대차계약을 동일성을 해함이 없이 그대로 승계한 것으로 봄이 상당하다.
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,29,0.6767527461051941,83816,"[1] 임대주택법의 적용을 받는 임대주택에 관해서는 건설교통부령이 정하는 표준임대차계약서 제10조 제1항 각 호 중 하나에 해당하는 사유가 있는 경우라야 임대인이 그 임대차계약을 해지하거나 임대계약의 갱신을 거절할 수 있고, 그렇지 아니한 경우에는 임차인이 임대차계약의 갱신을 원하는 이상 특별한 사정이 없는 한 임대인이 임대차계약의 갱신을 거절할 수 없다. [2] 임대주택법 및 이 법이 준용하는 주택임대차보호법 자체에 갱신거절을 제한하는 규정이 없다는 이유로 임대인의 계약 갱신거절 통지가 적법하다고 한 원심판결을, 표준임대차계약서에 정한 적법한 갱신거절 사유의 존부에 관하여 심리하지 아니한 위법을 이유로 파기한 사례."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_vertex,30,0.6754894256591797,203653,"임대차기간 만료일이 1989.12.30.인 주택임대차계약이 묵시적으로 갱신된 경우에 있어 묵시적으로 갱신된 임대차계약은 전의 임대차와 동일한 조건(존속기간은 제외)으로 다시 임대차를 한 것으로 보아야 하므로 같은 날짜인 1989.12.30.자로 개정된 주택임대차보호법의 시행 당시 존속중이던 종래의 임대차계약이 계속되는 것이 아니라 종래의 임대차계약과는 별개의 임대차계약이 그 법 시행 이후에 개시된 것이라고 보아야 할 것이고, 따라서 이에 대하여는 구 임대차보호법이 적용될 여지가 없고 개정된 주택임대차보호법 제4조의 규정이 적용되어 위 계약은 기간의 정함이 없는 임대차계약으로서 그 임대차기간은 2년으로 의제된다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,1,0.6340063810348511,200802,"주택임대차보호법 제7조의 규정은 임대차계약의 존속중 당사자 일방이 약정한 차임 등의 증감을 청구한 때에 한하여 적용되고, 임대차계약이 종료된 후 재계약을 하거나 또는 임대차계약 종료 전이라도 당사자의 합의로 차임 등이 증액된 경우에는 적용되지 않는다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,2,0.6330249905586243,81923,"주택임대차보호법 제6조 제1항에 따라 임대차계약이 묵시적으로 갱신되면 그 임대차기간은 같은 법 제6조 제2항, 제4조 제1항에 따라 2년으로 된다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,3,0.6237578392028809,120685,"전세보증금 증감청구권의 인정은 이미 성립된 계약의 구속력에서 벗어나 그 내용을 바꾸는 결과를 가져오는 것인 데다가, 보충적인 법리인 사정변경의 원칙, 공평의 원칙 내지 신의칙에 터잡은 것인 만큼 엄격한 요건 아래에서만 인정될 수 있으므로, 기본적으로 사정변경의 원칙의 요건인 ① 계약 당시 그 기초가 되었던 사정이 현저히 변경되었을 것, ② 그 사정변경을 당사자들이 예견하지 않았고 예견할 수 없었을 것, ③ 그 사정변경이 당사자들에게 책임 없는 사유로 발생하였을 것, ④ 당초의 계약 내용에 당사자를 구속시키는 것이 신의칙상 현저히 부당할 것 등의 요건이 충족된 경우로서, 전세보증금 시세의 증감 정도가 상당한 수준(일반적인 예로서, 당초 약정금액의 20% 이상 증감하는 경우를 상정할 수 있음)에 달하고, 나머지 전세기간이 적어도 6개월 이상은 되어야 전세보증금의 증감청구권을 받아들일 정당성과 필요성이 인정될 수 있고, 증감의 정도도 시세의 등락을 그대로 반영할 것이 아니라 그 밖에 당사자들의 특수성, 계약의 법적 안정성 등의 요소를 고려하여 적절히 조정되어야 한다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,4,0.5924065113067627,199286,"주택임대차보호법 제4조 제1항은 같은 법 제10조의 취지에 비추어 보면 임차인의 보호를 위한 규정이라고 할 것이므로, 위 규정에 위반되는 당사자의 약정을 모두 무효라고 할 것은 아니고 위 규정에 위반하는 약정이라도 임차인에게 불리하지 아니한 것은 유효하다고 풀이함이 상당한바, 임대차기간을 2년미만으로 정한 임대차의 임차인이 스스로 그 약정임대차기간이 만료되었음을 이유로 임차보증금의 반환을 구하는 경우에는 그 약정이 임차인에게 불리하다고 할 수 없으므로, 같은 법 제3조 제1항 소정의 대항요건(주택인도와 주민등록전입신고)과 임대차계약증서상의 확정일자를 갖춘 임차인으로서는 그 주택에 관한 저당권자의 신청에 의한 임의경매절차에서 2년 미만의 임대차기간이 만료되어 임대차가 종료되었음을 이유로 그 임차보증금에 관하여 우선변제를 청구할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,5,0.5903623104095459,211719,"[1] 구 민간임대주택에 관한 특별법(2018. 8. 14. 법률 제15730호로 개정되기 전의 것, 이하 ‘민간임대주택법’이라고 한다) 제3조, 제45조, 제47조 제1항, 구 민간임대주택에 관한 특별법 시행령(2018. 7. 16. 대통령령 제29045호로 개정되기 전의 것, 이하 ‘민간임대주택법 시행령’이라고 한다) 제35조 제6호, 구 민간임대주택에 관한 특별법 시행규칙(2019. 2. 27. 국토교통부령 제601호로 개정되기 전의 것) 제20조 제1항 제1호 [별지 제24호 서식], 제2호 [별지 제25호 서식], 주택임대차보호법(2020. 6. 9. 법률 제17363호로 개정되기 전의 것) 제4조 제1항 본문, 제6조 제1항, 제2항의 규정들은 임차인의 주거생활 안정을 보장하기 위하여 임대사업자가 민간임대주택에 관한 임대차계약을 해제 또는 해지하거나 갱신을 거절하는 것을 제한하기 위한 것으로서 제정 목적과 입법 취지 등에 비추어 이에 위반되는 약정의 사법적 효력을 배제하는 강행규정으로 보아야 한다. 따라서 민간임대주택법의 적용을 받는 민간임대주택에 관하여 주택임대차보호법 제6조 제1항, 제2항에 따라 임대차계약이 묵시적으로 갱신되는 경우 당사자가 별도로 임대차기간을 2년 이상으로 정하기로 약정하는 등 특별한 사정이 없는 한 임대차기간은 2년이 된다고 보아야 한다. 그리고 임대인은 민간임대주택법 시행령 제35조 내지 임대차계약의 갱신거절 등에 관한 표준임대차계약서 해당 조문의 각호 중 어느 하나에 해당하는 사유가 존재하는 경우라야 임대차계약을 해제 또는 해지하거나 임대차계약의 갱신을 거절할 수 있으며, 그렇지 아니한 경우에는 임차인이 임대차계약의 갱신을 원하는 이상 특별한 사정이 없는 한 임대인이 임대차계약의 갱신을 거절할 수 없다고 보아야 한다. 나아가 임대인에게 임대차계약의 갱신을 적법하게 거절할 수 있는 사유가 존재하더라도, 임대인이 반드시 임대차계약의 갱신을 거절하여야 하는 것은 아니다. 임대인에게 임대차계약의 갱신을 거절할 수 있는 권한이 발생한 뒤에라도 임차인은 임대인이 실제로 그러한 의사표시를 하기 이전에 갱신거절의 사유를 해소시킴으로써 임대인의 갱신거절 권한을 소멸시킬 수 있다. [2] 채권자대위권은 채무자의 제3채무자에 대한 권리를 행사하는 것이므로, 제3채무자는 채무자에 대하여 가지는 모든 항변사유로써 채권자에게 대항할 수 있으나, 채권자는 채무자 자신이 주장할 수 있는 사유의 범위 내에서 주장할 수 있을 뿐, 자기와 제3채무자 사이의 독자적인 사정에 기한 사유를 주장할 수는 없다. [3] 甲과 한국토지주택공사가 체결한 아파트 임대차계약의 임대차보증금반환채권에 관한 근질권자인 乙 주식회사가 임대차계약이 갱신되지 아니한 채 기간 만료로 종료되었다고 주장하며 임대인인 한국토지주택공사를 대위하여 甲을 상대로 아파트 인도를 구한 사안에서, 한국토지주택공사는 임차인인 甲을 상대로 임대차계약의 갱신을 거절하겠다는 의사표시를 한 바가 없고, 오히려 임대차계약이 갱신되어 여전히 존속 중임을 전제로 증액보증금 등의 납부를 甲에게 청구하였으며, 甲은 이러한 청구에 따른 이행을 이미 마친 상태이므로, 한국토지주택공사는 임대인으로서 임대차계약에 대한 갱신거절을 더 이상 주장할 수 없게 되었고, 이는 임대차계약이 기간 만료로 종료된 것임을 전제로 한국토지주택공사를 대위하여 아파트의 인도를 구하는 乙 회사에 대해서도 마찬가지로서, 甲과 乙 회사 사이의 독자적인 사정, 즉 근질권설정계약상 ‘임대차계약의 연장, 갱신의 경우에는 반드시 채권자의 사전동의를 얻어야 한다’는 규정을 들어 이와 달리 볼 수 없으며, 한편 임대인이 별도로 갱신거절을 하지 아니함에 따라 임대차계약이 묵시적으로 갱신되는 결과가 발생하는 것은, 질권의 목적인 임대차보증금반환채권 자체가 아니라 이를 발생시키는 기본적 계약관계에 관한 사유에 속할 뿐만 아니라, 질권설정자인 임차인이 위 채권 자체의 소멸을 목적으로 하거나 질권자의 이익을 해하는 변경을 한 것으로도 볼 수 없으므로, 이 경우에는 민법 제352조의 제한을 받지 아니하는데도, 이와 달리 본 원심판단에 법리오해 등의 잘못이 있다고 한 사례."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,6,0.5901730060577393,203653,"임대차기간 만료일이 1989.12.30.인 주택임대차계약이 묵시적으로 갱신된 경우에 있어 묵시적으로 갱신된 임대차계약은 전의 임대차와 동일한 조건(존속기간은 제외)으로 다시 임대차를 한 것으로 보아야 하므로 같은 날짜인 1989.12.30.자로 개정된 주택임대차보호법의 시행 당시 존속중이던 종래의 임대차계약이 계속되는 것이 아니라 종래의 임대차계약과는 별개의 임대차계약이 그 법 시행 이후에 개시된 것이라고 보아야 할 것이고, 따라서 이에 대하여는 구 임대차보호법이 적용될 여지가 없고 개정된 주택임대차보호법 제4조의 규정이 적용되어 위 계약은 기간의 정함이 없는 임대차계약으로서 그 임대차기간은 2년으로 의제된다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,7,0.587086021900177,239217,"주택임대차보호법 제6조의3 제1항은 “임대인은 임차인이 제6조 제1항 전단의 기간 이내에 계약갱신을 요구할 경우 정당한 사유 없이 거절하지 못한다.”라고 하여 임차인의 계약갱신요구권을 규정하고, 같은 조 제4항은 “제1항에 따라 갱신되는 임대차의 해지에 관하여는 제6조의2를 준용한다.”라고 규정한다. 한편 주택임대차보호법 제6조의2 제1항은 “제6조 제1항에 따라 계약이 갱신된 경우 같은 조 제2항에도 불구하고 임차인은 언제든지 임대인에게 계약해지를 통지할 수 있다.”라고 규정하고, 제2항은 “제1항에 따른 해지는 임대인이 그 통지를 받은 날부터 3개월이 지나면 그 효력이 발생한다.”라고 규정한다. 이러한 주택임대차보호법 규정을 종합하여 보면, 임차인이 주택임대차보호법 제6조의3 제1항에 따라 임대차계약의 갱신을 요구하면 임대인에게 갱신거절 사유가 존재하지 않는 한 임대인에게 갱신요구가 도달한 때 갱신의 효력이 발생한다. 갱신요구에 따라 임대차계약에 갱신의 효력이 발생한 경우 임차인은 제6조의2 제1항에 따라 언제든지 계약의 해지통지를 할 수 있고, 해지통지 후 3개월이 지나면 그 효력이 발생하며, 이는 계약해지의 통지가 갱신된 임대차계약 기간이 개시되기 전에 임대인에게 도달하였더라도 마찬가지이다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,8,0.5855650305747986,198072,"[1] 주택임대차보호법 제4조 제1항은 같은 법 제10조의 취지에 비추어 보면 임차인의 보호를 위하여 최소한 2년간의 임대차기간을 보장하여 주려는 규정이므로, 그 규정에 위반되는 당사자의 약정을 모두 무효라고 할 것은 아니고, 그 규정에 위반하는 약정이라도 임차인에게 불리하지 않은 것은 유효하다. [2] 임차인이 주택임대차보호법 제4조 제1항의 적용을 배제하고 2년 미만으로 정한 임대차기간의 만료를 주장할 수 있는 것은 임차인 스스로 그 약정 임대차기간이 만료되어 임대차가 종료되었음을 이유로 그 종료에 터잡은 임차보증금 반환채권 등의 권리를 행사하는 경우에 한정되고, 임차인이 2년 미만의 약정 임대차기간이 만료되고 다시 임대차가 묵시적으로 갱신되었다는 이유로 같은 법 제6조 제1항, 제4조 제1항에 따른 새로운 2년간의 임대차의 존속을 주장하는 경우까지 같은 법이 보장하고 있는 기간보다 짧은 약정 임대차기간을 주장할 수는 없다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,9,0.5855050086975098,219821,"2020. 8. 15. 종료되는 임대차계약의 임차인인 甲 등이 2020. 7. 9. 및 2020. 7. 31. 임대인에게 계약갱신을 요구하였는데, 이에 따라 임대차계약이 주택임대차보호법 제6조의3에 따른 갱신요구로 갱신되었는지 문제 된 사안에서, 2020. 7. 31. 법률 제17470호로 개정된 주택임대차보호법에서 신설한 제6조의3 제1항(이하 ‘개정규정’이라고 한다)은 부칙(2020. 7. 31.) 제2조 제1항에 따라 개정법 시행 당시 존속 중인 임대차에 대하여도 적용되므로 2020. 8. 15. 종료되는 위 임대차계약에도 개정규정이 적용되나, 개정규정은 제6조 제1항 전단의 기간, 즉 임대차기간이 끝나기 6개월 전부터 1개월 전까지의 기간 이내에 계약갱신을 요구할 경우 적용되는 것이므로, 甲 등이 위 기간이 지난 후인 2020. 7. 31. 계약갱신을 요구한 것은 효력이 없고, 위 기간 내인 2020. 7. 9. 계약갱신을 요구한 것은 개정규정 시행 전의 사실행위로서 개정규정에 따른 계약갱신 요구로 볼 수 없다고 한 원심판단을 수긍한 사례."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,10,0.5826426148414612,172338,"임대인 甲과 임차인 乙 주식회사가 임대차기간을 2년으로 하되 ‘영업권 보장 5년’, ‘임대기간 종료 후 임차인이 원할 시 재계약을 보장’하기로 하는 상가 임대차계약을 체결하였고, 이후 계약기간이 만료되자 종전 임대차계약의 동일성을 유지하면서 임대차기간을 36개월로 하는 새로운 임대차계약을 체결한 사안에서, 영업기간 보장기간이 곧바로 임대차기간을 의미하는 것은 아닌 점, 甲과 乙 회사는 종전 임대차계약 체결 당시 임대차기간을 정하면서 영업기간 보장 및 계약갱신에 관한 사항을 일괄 규정함으로써 영업기간 보장을 계약갱신과 밀접하게 결부시킨 점, 그에 따라 甲과 乙 회사는 종전 임대차계약 기간 만료일에 즈음하여 새로운 임대차계약을 체결하면서 임대차기간을 종전 임대차계약 당시 乙 회사의 영업기간으로 보장하여 주기로 한 5년간의 기간이 만료되는 때까지로 정한 점 등에 비추어 보면, 甲과 乙 회사 사이에 종전 임대차계약과 새로운 임대차계약 체결 당시 5년의 영업기간을 한도로 한 계약갱신 외에 추가로 갱신된 계약기간 만료 후에도 乙 회사가 원할 경우 계약을 갱신해주기로 하는 합의가 있었다고 보기 어렵다고 한 사례."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,11,0.581642746925354,219763,"[1] 전세권이 용익물권적 성격과 담보물권적 성격을 모두 갖추고 있고, 목적물의 인도는 전세권의 성립요건이 아닌 점 등에 비추어 볼 때, 당사자가 주로 채권담보의 목적으로 전세권을 설정하였고, 그 설정과 동시에 목적물을 인도하지 아니한 경우라 하더라도, 장차 전세권자가 목적물을 사용·수익하는 것을 완전히 배제하는 것이 아니라면 그 전세권의 효력을 부인할 수는 없다. 전세금의 지급은 전세권 성립의 요소가 되는 것이지만 그렇다고 하여 전세금의 지급이 반드시 현실적으로 수수되어야만 하는 것은 아니고 기존의 채권으로 전세금 지급을 대신할 수도 있다. [2] 임대차계약에 따른 임대차보증금반환채권을 담보할 목적으로 임대인과 임차인 사이의 합의에 따라 임차인 명의로 전세권설정등기를 마친 경우, 그 전세금의 지급은 이미 지급한 임대차보증금으로 대신한 것이고, 장차 전세권자가 목적물을 사용·수익하는 것을 완전히 배제하는 것도 아니므로, 그 전세권설정등기는 유효하다. 이때 임대인과 임차인이 그와 같은 전세권설정등기를 마치기 위하여 전세권설정계약을 체결하여도, 임대차보증금은 임대차계약이 종료된 후 임차인이 목적물을 인도할 때까지 발생하는 차임 및 기타 임차인의 채무를 담보하는 것이므로, 임대인과 임차인이 위와 같이 임대차보증금반환채권을 담보할 목적으로 전세권을 설정하기 위하여 전세권설정계약을 체결하였다면, 임대차보증금에서 연체차임 등을 공제하고 남은 돈을 전세금으로 하는 것이 임대인과 임차인의 합치된 의사라고 볼 수 있다. 그러나 그 전세권설정계약은 외관상으로는 그 내용에 차임지급 약정이 존재하지 않고 이에 따라 전세금이 연체차임으로 공제되지 않는 등 임대인과 임차인의 진의와 일치하지 않는 부분이 존재한다. 따라서 그러한 전세권설정계약은 위와 같이 임대차계약과 양립할 수 없는 범위에서 통정허위표시에 해당하여 무효라고 봄이 타당하다. 다만 그러한 전세권설정계약에 의하여 형성된 법률관계에 기초하여 새로이 법률상 이해관계를 가지게 된 제3자에 대하여는 그 제3자가 그와 같은 사정을 알고 있었던 경우에만 그 무효를 주장할 수 있다. [3] 전세권을 목적으로 한 저당권이 설정된 경우, 전세권의 존속기간이 만료되면 전세권의 용익물권적 권능이 소멸하기 때문에 더 이상 전세권 자체에 대하여 저당권을 실행할 수 없게 되고, 저당권자는 저당권의 목적물인 전세권에 갈음하여 존속하는 것으로 볼 수 있는 전세금반환채권에 대하여 압류 및 추심명령 또는 전부명령을 받거나 제3자가 전세금반환채권에 대하여 실시한 강제집행절차에서 배당요구를 하는 등의 방법으로 물상대위권을 행사하여 전세금의 지급을 구하여야 한다. 전세권저당권자가 물상대위권을 행사하여 전세금반환채권에 대하여 압류 및 추심명령 또는 전부명령을 받고 이에 기하여 추심금 또는 전부금을 청구하는 경우 제3채무자인 전세권설정자는 일반적 채권집행의 법리에 따라 압류 및 추심명령 또는 전부명령이 송달된 때를 기준으로 하여 그 이전에 채무자와 사이에 발생한 모든 항변사유로 압류채권자에게 대항할 수 있다. 다만 임대차계약에 따른 임대차보증금반환채권을 담보할 목적으로 유효한 전세권설정등기가 마쳐진 경우에는 전세권저당권자가 저당권 설정 당시 그 전세권설정등기가 임대차보증금반환채권을 담보할 목적으로 마쳐진 것임을 알고 있었다면, 제3채무자인 전세권설정자는 전세권저당권자에게 그 전세권설정계약이 임대차계약과 양립할 수 없는 범위에서 무효임을 주장할 수 있으므로, 그 임대차계약에 따른 연체차임 등의 공제 주장으로 대항할 수 있다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,12,0.5791062712669373,167313,
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,13,0.5727428197860718,226829,"임대인 甲 등이 임차인 乙과 체결한 임대차계약의 기간이 만료하기 전에 丙 등과 임대차목적물인 부동산에 관한 매매계약을 체결한 다음, 乙이 임대차계약의 갱신을 요구하는데도 丙 등에게 위 부동산에 관한 소유권이전등기를 마쳐 주었고, 그 후 丙 등이 자신이 실제 거주할 것이라는 이유로 乙의 계약갱신요구를 거절하며 乙을 상대로 부동산의 인도를 구한 사안이다. 주택임대차보호법 제6조의3에서 정한 계약갱신요구권은 임차인이 거주할 수 있는 기간을 안정적으로 연장하여 임차인의 주거권을 더욱 강화하기 위해 도입된 것으로서, 임차인의 계약갱신요구 시 임대인은 정당한 사유 없이 거절하지 못한다고 규정하고 있어 위 계약갱신요구권은 임차인이 계약갱신의 의사를 표시함으로써 바로 그 효과가 발생하는 형성권이라고 할 것이고, 주택임대차보호법 제6조의3 제1항 단서 제8호에서 정한 계약갱신 거절 사유인 ‘임대인(임대인의 직계존속ㆍ직계비속을 포함한다)이 목적 주택에 실제 거주하려는 경우’는 나머지 각호와 달리 임차인 측에서 예측하기 어려운 임대인의 주관적 사유로서, 임차인이 계약갱신요구권을 행사하였음에도 이후 임차목적물이 양도되어 그 양수인이 자신의 실제 거주를 이유로 계약갱신을 거절할 수 있다고 한다면 주거권 강화를 위한 주택임대차보호법의 개정 취지가 퇴색되므로, 실제 거주를 이유로 한 갱신거절 가능 여부는 임차인이 계약갱신을 요구할 당시의 임대인을 기준으로 봄이 타당한데, 乙이 계약갱신요구권을 행사할 당시의 임대인 甲 등에게는 주택임대차보호법 제6조의3 제1항 단서 각호의 정당한 사유가 존재하지 아니하므로, 위 임대차계약은 乙의 계약갱신요구권 행사로 인하여 주택임대차보호법 제6조의3 제3항에 따라 갱신되었고, 그 후에 임차목적물을 양수한 丙 등은 자신이 실제 거주할 것이라는 이유로 계약갱신을 거절할 수 없다고 한 사례이다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,14,0.5721677541732788,223579,"[1] 임차인이 주택에 대하여 근저당권설정등기일에 앞서 임대차계약을 체결하고 주택에 입주하여 확정일자를 받고 전입신고를 마친 경우 근저당권자에 우선하여 임차보증금을 변제받을 수 있고, 비록 임차인이 임대차기간 만료를 원인으로 한 전세금반환청구소송을 제기하여 확정판결을 받았다 할지라도 실제로 임차보증금을 돌려받지 못하였다면 주택임대차보호법 제4조 제2항에 의하여 임대차관계는 종료되지 아니하고 존속하고 있다고 볼 것이어서 이로써 임차인의 임차보증금반환청구권이 그 성질을 달리하거나 변화되어 우선변제청구권이 소멸된다고 볼 수 없으므로 임차인은 여전히 우선변제청구권을 가진다. [2] 대항력 있는 임차권자로서 확정일자를 갖춘 자가 배당기일에 우선변제를 받기 위하여는 경매법원에 배당기일까지 배당요구를 하여야 할 것이지만, 임차인이 스스로 청구채권이 전세금반환청구권에 따른 집행력 있는 판결정본임을 밝히면서 확정일자를 받은 전세계약서 사본을 첨부하여 임차 부동산에 대하여 경매신청을 하고, 경매법원에 임차 부동산에로의 전입신고가 되어 있는 임차인의 주민등록등본을 제출한 경우에는 별도로 경매신청의 청구권원과 같은 권원으로 다시 임차인으로서 배당요구를 할 필요는 없다 할 것이므로 임차인은 집행신청만으로도 임차권자로서 우선배당을 받을 수 있다. [3] 위 [2]항의 경우에도 우선배당을 받기 위하여는 집행신청 이외에 경매법원에 별도로 배당요구를 하여야 한다고 해석하더라도 배당요구는 채무자의 재산에 대하여 변제를 받을 수 있는 권리를 가지게 된 법률관계, 즉 채권의 종류와 구체적인 내용, 액수 등을 명시하여 경매법원에 신고하는 것으로서 신고의 방식은 법정된 바가 없으므로 서면 또는 구술로도 가능하다 할 것이고 반드시 배당요구신청서라는 서면을 제출할 필요는 없다 할 것인바, 임차인 스스로 임차 부동산인 주택에 대한 경매를 신청하면서 청구채권이 바로 경매 부동산인 주택에 대한 전세금반환청구권에 따른 집행력 있는 판결정본임을 밝히고 확정일자를 갖춘 전세계약서 사본을 첨부하였으며 그 후 경매법원의 요구에 따라 임차인의 주민등록등본을 제출한 이상 임차인이 경매법원에 배당요구신청서라는 서면을 제출하지는 않았지만 임차인은 임차권자로서 경매법원에 배당요구를 하였다고 봄이 상당하다."
전세계약갱신요구권(2년) 사용으로 재계약한다.,embed_kure,15,0.5692925453186035,83779,"민법 제639조 제1항의 묵시의 갱신은 임차인의 신뢰를 보호하기 위하여 인정되는 것이고, 이 경우 같은 조 제2항에 의하여 제3자가 제공한 담보는 소멸한다고 규정한 것은 담보를 제공한 자의 예상하지 못한 불이익을 방지하기 위한 것이라 할 것이므로, 민법 제639조 제2항은 당사자들의 합의에 따른 임대차 기간연장의 경우에는 적용되지 않는다."
